src_port,dst_port,payload_size,packet_count,duration_ms
62684,443,1005,3,468.7621752734133
49620,443,1245,4,29.18395281533443
58635,443,1755,3,29.29056640924615
54102,443,1315,3,193.21745846371397
57928,443,1545,3,24.20249168794202
63767,53,62,1,147.75209142666768
51062,53,48,2,611.330559699981
53118,80,591,4,193.65779524562043
65474,443,1292,2,58.35835743149387
62216,443,1954,4,64.21243930918324
50800,443,1201,4,547.9961885021838
53961,443,1453,3,132.3424684147769
60032,443,1696,4,225.92046658133665
58028,443,1555,3,1060.9119620901029
58291,443,1309,5,467.9111167727703
65509,443,1643,3,265.9251325208075
51489,80,832,3,34.644901309934866
55223,22,643,2,294.3581135610725
55613,443,1517,3,1067.9839108486922
61228,443,1474,3,130.30105640210547
59168,80,489,2,116.69387167144644
54802,53,77,1,602.3422143173924
56739,22,536,3,83.93300130544655
62158,443,1402,3,144.6337497950884
49561,53,71,1,391.3784724605606
50960,443,1684,5,132.3662463126263
53685,22,518,2,46.07695833058334
59534,443,1564,2,1831.6862078117083
50143,443,1235,3,225.29284223009617
59415,443,2121,3,142.26313823361414
58187,80,843,3,110.92825698036835
59262,22,464,3,186.88841070367693
61585,443,1696,4,223.78213773006655
59682,80,899,1,237.3224898309247
49322,443,1327,3,151.02134517570838
59588,443,1858,5,579.6137556845072
61928,22,430,2,404.6429242627181
64615,443,1854,4,60.93829526875139
58098,443,1558,3,202.1626596727146
62088,443,1382,3,412.1326341404977
63489,443,1946,4,88.37431841186988
51966,80,545,2,76.97201699873284
51113,80,1321,4,47.07868528814104
58882,443,1155,4,28.85845428313901
61553,80,540,1,117.39034344994897
57495,443,1301,2,653.0148386472229
49296,80,1111,2,188.7282341687768
62110,443,1148,4,612.5296721064797
64897,443,1138,3,276.2202781886448
62692,53,45,1,174.30504015929648
51238,80,655,2,161.7511439695658
54624,443,1271,3,106.86454271450188
60585,443,1669,3,292.61014012393935
60749,443,1444,5,21.873417096396746
49919,80,936,1,48.998796877604526
51891,53,69,2,646.2380351516599
52854,443,1408,5,118.07558176967677
52052,443,1336,4,339.26030185326897
65021,443,1620,5,269.5816392351171
61921,53,87,2,185.73444572674882
49425,443,579,1,477.0855668722538
58651,443,1277,3,278.6420525638282
60498,443,1775,5,1711.1664661311709
61739,80,795,3,312.1702045569287
61509,443,1867,4,1032.3590126001268
53058,443,1468,5,75.47408457637887
59271,443,1979,6,133.41511946831307
49908,443,1330,3,182.41405605921784
49715,443,1266,3,183.56462111254044
54452,53,54,1,745.1794727956809
56395,443,1782,3,374.0858850962576
59186,443,1402,3,500.8512401385748
60561,80,996,2,110.75978691547844
53341,443,1248,4,670.0505085687503
58628,443,1218,3,204.18975009286157
64373,443,1513,3,224.10506309232903
52791,443,1118,5,90.93563481834528
53665,22,568,2,198.27387020002982
53191,443,1242,5,2794.5198506446645
55183,443,1172,2,3703.0703819082973
50300,80,793,2,62.05944393034087
57337,22,553,3,259.4669402249455
61188,443,1663,4,116.14180911765267
64995,443,1855,5,305.6034826458013
51951,443,1738,4,104.19240534256922
64378,22,402,3,161.4948200670182
58965,53,70,1,170.49245275856808
64237,443,1302,4,120.33635596905695
64340,443,1516,4,94.93429250812032
61883,80,1453,3,772.169632471934
63755,443,1506,4,85.37034303124332
49541,53,34,3,142.08312096687084
56155,80,679,2,22.46306668186513
49910,80,934,1,201.35305895714737
61844,80,915,3,49.00036225909851
50697,443,1827,3,28.804261586522408
56312,22,590,1,128.2253992536909
59706,443,1296,4,104.57224543836993
53712,443,1182,1,97.67342546702704
52013,443,1587,3,189.7944166565254
51926,443,1751,4,17.912831638039695
55433,53,66,2,401.9575259564525
52107,443,1519,2,147.7689142446171
53535,53,66,1,285.84989411641084
54381,443,1182,4,88.12442441138141
52656,443,1105,2,113.89422880760026
61205,22,623,1,261.19703899956085
51142,443,1628,4,800.5489057759277
65149,80,619,2,179.3923494936097
65398,443,1234,3,108.29357978833269
52938,443,1147,1,151.19232886244927
51418,443,1139,3,398.22140679922114
61241,53,54,2,180.99920653573375
61430,443,1157,3,49.70904758536919
60815,443,1623,2,115.56837225492482
56725,443,1349,4,353.5259600164392
64445,443,1061,2,34.703267804910766
49634,80,1157,3,124.57884259181763
54047,443,1665,4,184.00492830166846
59676,53,79,3,95.19561340039509
56795,53,71,3,323.28953061802395
52262,443,1930,3,153.86264922758866
63203,443,1817,3,183.490998770303
49943,443,1586,5,116.43545086037791
54602,22,496,2,65.12039800511343
57805,443,1738,4,73.80016144385277
61690,443,1553,4,232.65540351705192
63049,443,1248,3,75.37230972789621
59510,443,1929,5,98.39252564013371
58920,80,629,2,208.2376971357627
58298,443,1503,5,359.92830597977553
58038,53,57,2,2759.147678675056
51076,80,867,5,155.98087691044088
55399,443,1715,3,34.93726988998583
58233,443,1701,2,339.380248571805
57935,443,1473,2,186.15821748230144
56513,443,1506,3,434.61985910835085
51204,443,828,2,130.73994657224065
59486,22,382,2,242.49855630031286
56629,80,890,2,218.3451421225772
63310,443,1672,5,247.71226442409616
63800,80,0,2,203.8940215880676
55989,443,1473,3,117.78409458359174
63706,443,1140,3,489.5496435268346
58648,443,1905,3,1733.457989864612
65063,53,58,3,404.3660206754776
56785,443,1041,5,18.665925295186938
49282,443,1794,6,221.62342454223048
54776,443,1592,4,383.68734806736245
55219,53,75,1,180.70264653262547
63005,80,784,1,264.9338353746125
63823,80,726,3,190.07865133652635
57642,443,1422,5,134.51591011816328
59555,53,66,2,248.47372609715848
50613,443,1369,3,273.25893165030845
54800,80,815,5,212.95449197995225
51564,443,1735,4,202.33004924111722
61970,443,1893,4,834.063949384169
60604,80,956,2,141.89310980130716
61183,53,56,1,493.81757041155663
50044,53,64,1,82.51952629967187
51144,80,788,2,1117.0641183281275
54727,443,1174,6,251.54230363510476
56160,80,495,2,64.90808070069535
60714,443,1076,1,389.01352398506776
62517,443,1555,4,278.20010688046153
58241,443,1560,3,193.49412368302987
60981,80,745,1,120.36323325054352
54175,22,471,2,397.26556036376587
62970,443,837,3,115.08498200564885
62069,80,1145,5,830.6889690098338
64641,443,1765,3,123.26444479900361
59604,443,1506,6,82.59644685661564
49185,443,1794,4,721.6040918019836
56998,80,679,3,99.94763050449123
56438,80,783,3,125.24104105961646
57749,53,60,2,492.6606151452979
49477,443,1442,4,216.5806704264813
65235,443,1246,4,149.3642402596891
65030,443,1337,5,421.7868815171959
60186,80,821,2,635.3766367675667
63058,443,1472,2,92.57813645129936
57232,53,58,2,284.8345277754407
61860,443,1286,4,496.9980140401683
53047,443,1873,5,202.53109576233712
61535,80,922,4,123.89549806673371
56379,443,1471,5,337.3133298815534
64368,443,1399,2,232.7412803903811
60623,80,1096,2,122.44947162541432
60589,443,1207,6,1851.3208386010865
58639,443,1263,3,66.92405298800641
53012,80,1013,3,359.43276335437355
51379,443,1125,4,158.61804365432724
62462,443,1116,3,181.492989815381
54268,443,1911,5,1775.3004601533114
53451,443,2004,4,216.7462672813757
63569,53,60,1,73.72796633213434
52959,443,1975,4,59.567443447060505
63729,443,1221,3,645.5890709640623
56732,443,1048,4,108.36737106706845
49187,443,1258,3,68.47275206806553
56306,443,1483,5,509.2040958865762
53411,80,1026,1,499.7007242192973
51000,443,1257,3,95.72259868863556
54487,443,1171,4,118.17932291000484
58796,443,1675,2,283.68754971564164
53287,53,59,1,168.56827692799672
56347,80,856,2,59.906946203007514
62357,80,848,2,127.44877513944672
50574,443,1008,6,75.40493140155415
53068,443,1782,4,415.1835630260969
61258,443,1680,4,127.83966136463299
60352,443,990,3,520.5247297631462
64216,443,1528,5,347.0898847438317
60538,443,1648,4,92.38356203557473
56744,443,1708,5,172.92564796970092
62354,80,345,2,130.1990312784135
54271,53,43,2,194.74665272543066
62230,443,1709,3,483.76509759458986
60670,22,365,3,2688.2779554592935
50934,443,1545,1,202.34014821866046
57963,443,1513,4,124.89490508045701
59118,443,1528,5,102.80021478154683
55553,443,1814,4,293.63722204740077
58029,443,1648,4,676.1562656487478
52602,53,61,2,25.514616516537984
58682,80,727,3,68.21599448788321
57405,443,975,3,608.4718615997896
57781,443,1467,3,30.784915903093815
56000,80,557,3,132.66352526986262
61279,53,76,1,938.3038026612021
63600,443,1533,4,89.55120781837378
57940,443,1641,2,133.68987480269064
53212,443,1551,4,142.46003818637223
63574,443,1882,3,265.31539894289944
60441,22,428,2,282.4309891142046
65399,443,1846,3,156.590413158706
54153,443,1936,4,28.48695369012779
64775,443,1695,6,420.76800829530777
50932,443,1674,6,265.59590678671515
62970,80,587,2,76.61789714987535
49646,80,823,2,242.82576881813046
60183,443,1602,6,73.85616658641098
58707,22,479,2,125.07450103466005
65506,443,1154,3,116.31957648213698
60927,443,883,2,565.7149224236035
62167,443,1914,3,293.371267334144
64797,443,2018,2,736.3908579939215
62141,443,1509,3,32.96995133318004
56964,443,1647,2,768.4264664202518
55239,443,1350,3,64.89365766980445
51693,443,1250,3,342.43998928265955
53833,443,1687,4,134.87449048514748
50865,80,766,3,33.432972908190344
55112,443,1647,6,292.5451101714434
57129,443,1736,5,151.84457319611738
58125,80,1027,3,76.25614694471552
58438,443,1304,3,103.3327573230974
54803,80,700,3,187.38490545084147
60432,443,1498,4,338.8359169054535
61819,443,1897,3,196.87974598362732
57253,443,1343,3,214.2491824858805
55869,443,1457,5,45.6760531823299
55109,443,1480,3,54.02760177208837
63162,53,63,3,821.2727703422808
54768,443,1550,5,327.0442166472097
57070,443,1342,3,401.1525962909415
65393,53,70,2,20.751337032275455
60159,443,1677,4,99.93324162296273
50156,443,1667,4,61.09027973426906
55272,53,79,2,224.23615745345418
55483,443,1979,5,111.41636607746247
50296,80,582,1,553.0411646581518
54576,443,1706,3,362.9435632446877
58223,443,1443,5,848.4998264394989
55888,443,1616,4,91.84716300681416
63785,443,1614,3,457.35845595930283
52649,443,1092,2,108.43232791974752
57672,443,972,4,222.70598720414276
58814,443,1493,4,227.53171437716878
49958,443,1248,4,442.15676815068485
53478,80,660,2,277.43679910107943
51731,443,1445,4,143.79492673231306
49760,443,1590,2,191.0894695134801
49707,80,961,3,80.41807179490546
58921,443,1370,5,602.8036914795617
49470,443,1516,2,85.1616369977388
55326,443,1778,5,117.32212921596461
49393,443,1419,3,77.4550365255885
62288,443,1315,3,121.04004876502496
58023,80,514,5,175.0216861463379
58748,80,774,1,883.868422912665
56879,443,1479,3,218.67739201835175
53971,443,1363,2,122.83042366674191
58342,443,1583,3,185.7801327412121
49917,443,1274,3,381.5626508953729
52479,22,668,2,746.2468759359401
60134,443,1469,4,221.82905306898965
59438,80,791,2,97.12721781118132
53356,443,1446,3,1084.4140515018153
62130,53,67,3,63.21705884621663
65260,53,85,1,47.11581777678349
64065,443,1800,4,271.36567591644064
61552,53,54,4,93.06839504133124
54561,443,1423,5,88.4463445476633
60223,443,1434,4,180.06366449443286
64410,443,1679,2,361.33369071633723
60652,443,1670,4,101.66131190182062
56103,80,989,3,108.45456821007187
53906,443,1222,1,529.9919385396908
53938,443,1146,2,458.01465843088397
62808,443,1277,4,146.26967174485858
64266,443,1513,2,188.43901249877737
64870,443,1408,4,232.64848322093033
62309,443,1519,2,205.48133902571868
64285,443,1959,5,482.2285250525975
56519,80,1080,4,905.8353690057828
59252,53,74,1,116.52988322223192
57006,53,76,2,66.65078135524482
64666,443,1076,2,103.64390048333458
58703,80,754,2,473.38087858558066
60673,443,1857,4,118.23338482010826
58626,443,1563,2,152.39108264109552
51876,443,1168,4,843.4539729380078
55062,443,1665,4,50.71396828815773
63527,22,409,1,774.1871114489626
63644,443,1054,1,678.0912254361278
56936,443,1749,3,64.36561811780349
56243,443,1591,4,121.89348809931869
59428,80,996,4,177.8510849394128
64771,80,796,1,156.62468204602536
62478,443,1969,3,101.70205277727493
57483,443,1378,6,162.56519086503837
50799,443,1559,2,36.66858518413611
59935,443,1343,4,38.60905301833332
62713,443,1285,3,190.81375048248162
49849,80,565,2,810.5618191859066
57841,443,1758,3,353.33103746804807
54596,443,1364,4,205.13561490263743
62824,443,1079,2,615.056898080201
59970,443,1328,3,398.78717348709245
49860,443,1389,3,113.67943175913888
54997,443,1292,3,321.21969205156927
58869,22,512,2,156.52790543640484
54030,443,1544,3,157.94832772339166
61361,80,534,3,63.59234688550965
55867,443,1631,4,84.6460460158132
58933,22,384,2,1040.3970468031685
64111,80,859,3,85.49779798413834
65473,80,777,3,58.61139438430083
65433,443,1303,4,695.2285642562529
63198,443,1719,5,73.23077147062122
54095,80,867,1,95.30639256706922
55997,443,1087,3,32.7852989812706
53548,22,445,2,172.54742791640007
57068,443,1455,3,67.59367440494272
56003,443,1418,3,240.85172190235028
56299,443,1518,1,232.2533680600167
51090,443,1655,4,88.22973989022864
55844,443,1581,3,238.4295794397032
63166,443,735,3,131.49717548859567
64166,443,1887,4,138.42518572757473
53117,80,1017,3,202.5648989541374
50495,53,44,3,88.68339966862166
58777,443,1297,3,283.470597876016
50411,443,1446,3,945.0689694346624
56179,443,1475,4,239.12124121902772
65182,80,1204,2,607.1366260582278
50926,80,913,3,358.14598663201036
50260,443,1450,2,452.42841328646654
50350,443,1174,4,147.22791084791618
65264,443,1227,3,1050.8787612914434
59333,443,1521,5,374.838447451725
65530,443,1586,3,699.4951807894873
63485,53,53,1,358.49031045210893
58632,80,810,3,144.20026503981813
52410,80,492,2,136.87093852115305
65001,443,1401,2,205.30904108211732
59031,443,1508,3,649.88497151847
49425,443,1266,3,131.89959010928078
64040,53,57,3,229.2819745763722
64775,53,64,4,625.4843361465299
56863,443,1553,4,704.4430641589933
59958,443,2000,4,183.67808949107362
51054,443,1602,3,302.59539048131984
65421,443,1733,3,643.5442855197152
63843,443,1318,3,159.36260501953865
53592,443,1161,3,55.797366721372846
52032,443,1126,3,397.15605590370177
54604,443,1164,4,587.8244862281166
57978,80,939,3,375.52373467749834
64535,443,1964,6,101.89864847423527
65383,53,65,1,101.5379322338324
51434,53,62,3,200.8475224128253
61570,53,65,2,134.0226133746601
58669,22,559,1,88.23611622280845
50090,443,1424,4,55.008210081268466
57211,443,1745,3,10.95784081846744
65411,80,909,4,426.68126174798067
62704,443,1574,2,148.15381584559847
56758,443,1164,4,21.871519572896727
61778,443,1066,1,359.482140599518
53396,80,794,1,26.372328961245103
56259,443,1841,3,18.37136300916238
55532,443,1276,1,54.66592175485775
58612,80,957,2,115.11889820981102
53671,443,992,2,224.6316261132367
63725,80,493,3,46.34124381155599
57861,53,75,2,411.2958550772487
56579,443,1445,3,334.0641579628922
58289,443,1246,4,293.53063609514516
57932,443,1776,5,571.4174513252758
60914,443,1417,4,974.4246433383274
61656,53,59,1,167.94814986531276
57045,80,508,1,409.3594346894892
54218,443,837,4,324.2496114338069
59090,443,1231,2,363.061210064209
62434,80,545,1,523.8946669771219
58012,53,71,1,66.16215755656827
58311,443,1557,5,101.69781118299139
54086,443,1519,3,71.9180289640454
56523,443,1652,4,172.9617487915426
64120,443,1008,4,66.86266917982081
64795,443,1803,6,181.24991044621424
54145,443,1660,3,921.2677075664637
64691,53,48,2,100.5198377255116
51502,443,2029,5,38.22968768075626
61453,53,62,3,288.0637371774071
52896,443,1900,3,203.53102671130418
58656,443,1591,2,38.84247523592379
53740,443,1407,3,105.67028446961582
54504,443,1622,5,8547.927427850214
60792,443,1753,4,106.2754891475682
65395,443,1796,5,233.00335994085697
65176,443,1349,2,83.07027951373537
52770,443,1506,2,772.780903667964
61149,443,1983,3,240.17342825997343
54721,22,476,2,68.17855219787442
61509,443,1412,2,2374.0556036174285
51575,443,1778,4,133.6551229482623
62560,443,1024,3,23.89024835996023
60008,443,1155,4,389.24817919390216
58518,443,1873,3,587.74956829847
64317,443,1123,3,98.18245100838699
64327,443,2208,5,804.8554020281725
58209,53,77,1,919.161463013146
50684,443,1897,4,285.1435097819158
51052,443,1342,4,135.16784514311027
62090,443,1274,1,43.35637445112426
53326,80,714,3,222.1604662955134
52720,443,1266,4,58.50675620175707
61982,443,1911,3,174.93354662316113
56812,80,819,3,553.8208693661544
51319,443,1640,2,45.730186967645224
63065,80,1279,3,49.114748535427104
58904,80,389,1,387.0418357419601
58006,443,1444,3,221.29314636277704
59394,443,1436,3,41.540148812153916
63310,443,1434,5,2180.0626379903397
61213,443,1542,2,969.2376164316975
61647,443,1442,3,100.89875554695175
57922,443,1590,4,347.21914153584714
59060,443,1372,3,709.5422368903812
57673,80,1299,1,92.82759583366447
51079,443,1960,4,325.92921609641303
62385,80,1019,4,1219.930518430346
56438,443,1398,3,207.53923510477873
55029,80,1073,5,159.3487524976871
58342,443,1612,4,259.4620392724846
56344,53,64,2,6.4327065366743
54690,80,1085,3,72.76784684058228
64089,443,988,5,149.94739056983116
49326,80,651,2,280.3942816605537
51576,443,1431,2,135.95854014593314
58134,80,752,3,152.64517520256712
55357,443,1182,4,517.2127499592042
50281,80,769,4,43.87763745395342
59858,443,1491,4,184.84400512377874
59275,443,1325,3,137.97998006705225
58195,443,1869,4,372.552436681264
52794,443,1824,3,223.27553346115633
57592,443,1595,3,744.6063287292621
51702,80,772,1,65.733621690078
62971,443,1290,3,863.3384523326104
65327,53,67,1,1008.2776410797786
63932,443,1719,4,475.3159716143339
54296,22,528,1,217.69703884991208
51070,443,2039,3,197.51269061252114
65334,443,1339,4,711.0403446730686
54685,443,1631,4,216.85757705679117
57589,443,1635,4,40.67600692907441
64521,443,1710,5,1325.6303361503738
58874,53,62,1,257.21165688899424
51013,53,66,1,610.6425452995782
64915,443,1976,4,376.1117600496736
54441,443,1567,4,102.5265955592992
52551,443,1551,3,77.41458275903638
62857,80,652,2,60.07590320968265
61253,443,1793,3,727.3065740599576
50784,443,1852,4,70.63164200210194
53979,443,1654,4,198.03924403595096
61000,22,602,4,211.75718480032006
59813,443,1929,4,132.92713602778224
65386,443,1572,2,208.41859443317583
56629,443,921,4,27.38967405098931
52143,53,58,2,433.65340685707434
55775,443,1372,4,243.34950737002188
64272,443,1663,2,516.4677242607722
63751,443,1426,4,61.056559240038915
56414,443,1467,5,114.24052131206861
